LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
V574855,50.0,Quinta da Zaralhôa 2011,"Fermented in open stone lagars, this well-structured wine is rich and concentrated. Beautifully ripe with its plum fruits and warm acidity, it's ready to drink. Score - 94. (Roger Voss, Wine Enthusiast, Oct. 1, 2017)",750,13.5,Douro,Portugal,Resende + Cruz,4.0,XD - Extra Dry,,,Touriga Nacional Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L813303,20.55,Quinta das Maias Red 2015,"This red is from an organic estate in the foothills of Portugal's Serra da Estrela mountain range. That terroir - the high altitude and sandy granite soil - contributes to the graphite nose and rich cherry flavours. Medium-bodied and dry, it's perfect for pizza night.",750,13.5,Dão,Portugal,Sociedade Agricola Faldas Da S,,,,,Touriga Nacional Blend,https://www.lcbo.com/content/dam/lcbo/products/813303.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L462051,10.55,Quinta De Bons Ventos Lisboa VR,"An elegant blend of four grape varieties create a silky red that pours a deep ruby colour and offers aromas of black cherry, tobacco, and vanilla. The palate is well balanced and medium weight with a flavourful mix of sweet Cassis, earth, leather, and tart cherry followed by a medium length, lightly spiced, finish.",750,13.0,Alenquer,Portugal,Casa Santos Lima,11.0,D - Dry,Fruity,Medium-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/462051.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Flank Steak with Kale and Bulgur Salad', 'Tagliatelle with Bolognese Sauce', 'Indian Grilled Lamb Kebabs']"
L488600,34.5,Quinta de Lemos Jaen 2009,"Structured with red fruits, vegetal and resinous notes. Fresh medium body. Young with long, lingering finale.",750,14.5,,Portugal,Quinta De Lemos-Producao E Comercia,,,,,Jaen,https://www.lcbo.com/content/dam/lcbo/products/488600.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L210657,48.6,Quinta de Lemos Touriga Nacional 2010,"Dark in colour, this wine is fine and elegant with balsamic, plum, ripe blackberry and citrus notes. Dense texture with fine tannins.",750,14.5,,Portugal,Quinta De Lemos-Producao E Comercia,,,,,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/210657.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V631838,55.0,Quinta de Pancas Grande Reserva 2013,"The 2013 Grande Reserva (Quinta de Pancas) is a blend of 50% Touriga Nacional, 30% Alicante Bouschet and 20% Petit Verdot, aged for 20 months in new French oak. It comes in at 15% alcohol. This is pretty fine but whether you buy this or the regular Reserva will depend also on your stylistic preferences (and, of course, price sensitivity). The styles are radically different. This, too, has plenty of power, but the very concentrated and very ripe mid-palate gives this a different feel - more luscious, richer and not as hard-edged. The oak gives it more cream and a more one-dimensional demeanor at first, to be sure. Still, as I played with this and let it air out, it seemed increasingly impressive. The finish became tinged with some beefy nuances and the aromatics began to show something besides wood. It seems to handle its alcohol perfectly. This has some things to prove in the cellar. It really needs to be put away for another year or two in order to come together better but it looks potentially brilliant, if you like them big and sexy. Drink Date: 2019-2038.  Score - 94. (Mark Squires, robertparker.com, Oct. 31, 2017)",750,14.0,Lisboa,Portugal,Companhia Das Quintas Saqrc Borlido,5.0,XD - Extra Dry,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L850099,15.65,Quinta de São Francisco Red 2016,Very smooth and spicy. Intense and persistent finish.,750,13.5,,Portugal,Companhia Agricola Do Sanguinhal Ld,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/850099.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L803569,26.75,Quinta do Filoco Reserva Red 2015,"Floral, red fruit, complex and sophisticated.",750,14.5,Douro,Portugal,Sociedade Viticola Foz Do Tavo,,,,,Touriga Nacional Blend,https://www.lcbo.com/content/dam/lcbo/products/803569.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V408138,16.95,Quinta do Quetzal Guadalupe Winemaker's Selection Red 2015,"This is a rich juicy wine, packed with layers of berry fruits and soft tannins. It is a ripe wine, with hints of the wood aging balancing with great fruitiness and acidity. Drink this dense ripe wine now. Best Buy.  Score - 88 . (Roger Voss, Wine Enthusiast, Oct. 1, 2018)",750,14.5,Alentejo,Portugal,Quinta Do Quetzal - Soc. Agr. Lda,4.0,XD - Extra Dry,Firm,Full-bodied,Syrah Blend,https://www.lcbo.com/content/dam/lcbo/products/408138.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V568774,25.95,Quinta do Sagrado Reserva 2011,"From a great Douro vintage, this is a ripe wine, packed with generous fruit and concentrated tannins. Berry flavors and juicy acidity dominate a wine that has plenty of power while keeping elegance and stylishness. Drink now. Editors' Choice. Score - 93. (Roger Voss, Wine Enthusiast, Oct. 1, 2017)",750,14.0,Douro,Portugal,Quinta Do Sagrado - Vinhos Sa,4.0,XD - Extra Dry,Firm,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/568774.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V427229,41.0,Quinta dos Murças Reserva 2011,"Made from old vines, this is a powerful wine that is reminiscent of a dry Port. This gives the wine density and richness, along with firm tannins and flavors from the wood aging. The black fruits are still developing, showing youthful freshness. This intense wine has plenty of development ahead of it; drink from 2018. Score - 94. (Roger Voss, Wine Enthusiast, Dec. 2015)",750,14.0,Douro,Portugal,Esporão,3.0,XD - Extra Dry,Firm,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L849307,17.1,Quinta Mondego Red 2012,"At this family-owned vineyard on the shores of the Mondego River, four grape varietals are gathered by hand to create an elegant red. Aromas of mint blend with red and black fruit flavours. Serve it with a cheese plate.",750,13.0,Dão,Portugal,Fontes Da Cunha-Consultadoria,,,,,Touriga Nacional Blend,https://www.lcbo.com/content/dam/lcbo/products/849307.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L864173,88.1,Quinta Nova de Nossa Senhora do Carmo Branco Grande Reserva Mirabilis 2017,"'...mostly a field blend from old vines, with 20% Gouveio and a dollop of Viosinho, aged for eight months in 85% new oak...It has many virtues, including elegance, fine acidity, a long finish and beautiful integration of wood. This is more of a White Burgundy style, so don't expect searing acidity. Rather, it is round and balanced?and pretty beautiful.' 92-94 points (Wine Advocate)",750,14.0,Douro,Portugal,Quinta Nova De Nossa Senhora D,,,,,White Blend,https://www.lcbo.com/content/dam/lcbo/products/864173.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L840611,37.7,Quinta Nova Reserva Terroir Douro 2016,"'...a blend of Touriga Franca (25%), Touriga Nacional (30%), Tinto Cão (30%) and Tinta Roriz (15%) aged for six months in 75% used French oak... Appealing for its graceful demeanor, this is beautifully textured, very elegant and supported by ripe tannins. It has an understated food-wine feel to it.' 89 points (Wine Advocate)",750,14.0,Douro,Portugal,Quinta Nova De Nossa Senhora D,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/840611.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V638346,20.75,Quinta Nova Unoaked Red Blend 2017,"Packed with red-berry fruits, this is all about fine tannins and balanced acidity. It's the sort of wine that will age relatively quickly, so drink from late 2019. Score - 88. (Roger Voss, Wine Enthusiast, April 1, 2019)",750,14.0,Douro,Portugal,Qta. Nova De Nossa Senhora Do Carmo,5.0,XD - Extra Dry,Smooth,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/638346.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L436989,21.85,Quinta Sardonia Sardon 2015,"Cherry red colour with a violet trim. The nose is intense. Notes of fresh red fruit, blackberries and cherries appear with light balsamic notes, spices (cinnamon, pepper) and nuts.The palate is tasty, aromatic, ripe, smooth and balanced. Aromas of red fruits are integrated with woody aromas. Long finish. pair with grilled red meats, aged cheeses, chicken stew, beef, white roasted meat.",750,14.5,,Spain,"Bodegas Terras Gauda, S.A.",,,,,Tinta Fina,https://www.lcbo.com/content/dam/lcbo/products/436989.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V958595,116.95,Quintarelli Rosso Ca' del Merlo 2010,,750,13.5,Veneto,Italy,Quintarelli Guiseppe,4.0,XD - Extra Dry,Fruity,Medium-bodied,Corvina Blend,https://www.lcbo.com/content/dam/lcbo/products/958595.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V986117,116.0,Quintarelli Valpolicella Classico Superiore 2010,,750,12.6,Veneto,Italy,Quintarelli Guiseppe,4.0,XD - Extra Dry,Smooth,Full-bodied,Corvina Blend,https://www.lcbo.com/content/dam/lcbo/products/986117.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L463884,14.05,Quintela Colheita Tinto 2016,"Full-bodied with soft tannins, this intense Douro blend has aromas of ripe red fruit, with a hint of floral and oaky perfume. Expect complex flavours of juicy berries and light chocolate that stand up well to pulled pork sandwiches.",750,13.5,,Portugal,Quiz Numerico Lda.,,,,,Tinta Roriz Blend,https://www.lcbo.com/content/dam/lcbo/products/463884.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L744358,38.05,Quintessence de Peybonhomme Blaye Cotes de Bordeaux 2015,"This is a blend of 80% Merlot and 20% Cabernet Sauvignon. It's got a lot of dark black fruits, with a touch of baking spice, cinnamon, and vanilla from spending one year in new oak. It's got plenty of life to it, so decant if enjoying now or lay it down for years in the cellar. This wine is certified biodynamic.",750,13.5,Bordeaux,France,Peybonhomme Sarl,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V570184,58.0,Quinto Do Sagrado Vinhas Velhas 2010,"Old vines and a field blend have produced one of the Douro's powerful, dense and mineral wines. It is very concentrated as well as rich. The acidity balances all this ripe fruit and high alcohol, so that the wine is full of powerful tannins and black fruits while having a crisp edge and aftertaste. Drink this serious wine now and until 2023. Cellar Selection.  Score - 94. (Roger Voss, Wine Enthusiast, Aug. 1, 2017)",750,14.0,Douro,Portugal,Quinta Do Sagrado - Vinhos Sa,5.0,XD - Extra Dry,,,Touriga Nacional Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V529586,48.95,R. Lopez de Heredia Viña Bosconia Reserva 2001,,750,13.0,Rioja,Spain,R. Lopez De Heredia,2.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V356337,49.95,R. Lopez de Heredia Viña Tondonia Reserva 2005,"Traditional Rioja at its ageworthy best, the Tondonia red is a cuvée of Tempranillo with 20% Garnacha and 5% each of Graciano and Mazuelo. Leafy, gamey and sweet, with tangy acidity and a volatile lift. Drinking Window: 2018-2025. Score - 96. (Tim Atkin, MW, decanter.com, Oct. 30, 2017)",750,12.5,Rioja,Spain,R. Lopez De Heredia,3.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/356337.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V692780,31.95,R. López de Heredia Viña Cubillo Crianza 2010,"Cubillo, like Tondonia and Bosconia, is a single vineyard wine that's always sold as a Crianza but can 'keep for 20 years', according to María José López de Heredia. Made with a classic blend of Tempranillo with 20% Garnacha and 10% Mazuelo and Graciano, it has mint and dried herb notes and a patina of sweet vanilla oak. Drink Date: 2019-2025. Score - 91. (Tim Atkin, MW, timatkin.com, Rioja Special Report 2019)",750,12.5,Rioja,Spain,R. Lopez De Heredia,4.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/692780.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L485391,8.05,Radio Boka Summer Sangria,"A fresh take on the traditional sangria recipe. This version is destined for success and is sure to please every palate. It's based on the high-quality Radio Boka Tempranillo wine brand and blends in fresh Valencia orange, crisp lemon juice and an infusion of pineapple and peach to give it a delicious tropical flare",750,7.0,,Spain,Hammeken Cellars S.L.,84.0,S - Sweet,Fruity,Medium-bodied,Fruit Wine,https://www.lcbo.com/content/dam/lcbo/products/485391.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L491118,38.95,Radio Boka Tempranillo VdEspana BIB,"Ruby red colour; modest aromas of dark cherries, ripe strawberries, plums with hints of sweet spice; the palate is medium-dry, full-bodied with balanced flavours that reflect the nose.",3000,13.0,Valencia,Spain,Hammeken Cellars S.L.,15.0,D - Dry,Smooth,Full-bodied,Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/491118.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L376145,11.95,Radio Boka Tempranillo VDT Castilla,"Ruby red colour; modest aromas of dark cherries, ripe strawberries, plums with hints of sweet spice; the palate is medium-dry, full-bodied with balanced flavours that reflect the nose.",750,13.0,Valencia,Spain,Hammeken Cellars S.L.,17.0,D - Dry,Smooth,Full-bodied,Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/376145.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Slow-Cooked Lamb', 'Curried Lamb Burger with Mango Chutney', 'Lamb-Stuffed Vidalia Onions']"
L468396,31.1,Raineri Barbera D'Alba Sagrin DOC 2015,"Fermentation and maceration in stainless steel tanks. About two months of malolactic fermentation, followed by 14 months ageing in used French oak. No filtration, no fining. Ruby-red deeply purple with black pepper, ripe black fruit, dry, fruity, full body, with a long finish. Drink now and over the next 2-8 years. An easy match for a range of appetizers, pasta and meat entrées, cured meats and cheeses.",750,14.5,Piedmont,Italy,Az. Agr. Raineri Gianmatteo,,,,,Barbera,https://www.lcbo.com/content/dam/lcbo/products/468396.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L468412,63.35,Raineri Barolo DOCG 2013,"Only 660 cases of this big, approachable red were produced. Dry, full-bodied and rich with a savoury character, it delivers tastes of ripe fruit, mushroom and tobacco, and makes an ideal match to rich pasta dishes, juicy cuts of red meat, game and aged cheeses.",750,14.5,Piedmont,Italy,Az. Agr. Raineri Gianmatteo,,,,,Nebbiolo,https://www.lcbo.com/content/dam/lcbo/products/468412.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L298694,17.75,Raiza Crianza Tempranillo 2014,"Garnet red colour, translucent, medium-high depth, ruby edges. Its aroma evokes jammy red and dark berry fruits, well balanced with the balsamic, vanilla and toasted notes coming from the wood. On the palate it displays its complexity, with good structure and balance, the predominant flavours being jammy red fruit, with café crème and cocoa notes.",750,14.0,,Spain,Vicente Gandia Pla.,,,,,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/298694.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
