LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Featured_wines,Recomm_foods
V442814,30.0,Keint-He Queenston Road Pinot Noir 2013,"Keint He's take on a single-structured Pinot Noir from the Queenston Road is highly aromatic, warmer than (by comparison, Creekside Estate's) and yet not obscured or veiled by any discernible layer of veneer. The cool, savoury centre is the oasis offering respite from the full environmental gamut on display at the hands of sweet, sour, salty and lardy. Quite characterful, bold and cool-climate kitschy with a kinesthetic, corporeal feel. When Bryan Rogers and Ross Wise gain another level of Queenston understanding, it will not be hard to imagine a churning of something special in 2013. I'd put my money on it. Drink 2016-2020.  (Michael Godel, godello.ca, April 2015)",750,12.8,Ontario,Canada,Keint-He Winery & Vineyards Ltd.,2.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,,
V331603,27.95,Kendall-Jackson Vintner's Reserve Cabernet Sauvignon 2014,"Herb, dill and cedar notes are prominent amid taut, dry dark berry and cigar box flavors. Ends as it begins, with a tight structure. Drink now through 2028. Score - 88. (James Laube, winespectator.com, Nov. 15, 2017)",750,13.5,California,USA,Jackson Family Wines Inc,2.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon Blend,,
V962217,29.95,Kendall-Jackson Vintner's Reserve Merlot 2015,"The 2015 Merlot Vintner's Reserve is soft, open-knit and absolutely delicious. Inky blueberry fruit, lavender, mint and cloves all flesh out in this very pretty, mid-weight Merlot. Lifted and inviting, the 2015 is a terrific choice for drinking over the next few years. Drinking window: 2018-2023. Score - 89. (Antonio Galloni, vinous.com, April 2018)",750,13.5,California,USA,Jackson Family Wines Inc,5.0,XD - Extra Dry,Fruity,Medium-bodied,Merlot,,
V657940,20.75,Kendall-Jackson Vintner's Reserve Pinot Noir 2017,,750,12.5,California,USA,Jackson Family Wines Inc,5.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,,
V735738,100.0,Kenwood Artist Series Cabernet Sauvignon 2013,"Exhibits a green herb and cedar edge, with firm, tart berry, spice and floral scents. This style will best be served by short-term cellaring. Ends clean and juicy, showing a dash of anise. Best from 2020 through 2032. Score - 90. (James Laube, winespectator.com, Dec. 31, 2017)",750,14.0,California,USA,Kenwood,4.0,XD - Extra Dry,,,Cabernet Sauvignon,,
V943225,21.95,Kenwood Vineyards Pinot Noir 2016,"Kenwood Vineyards was established in 1970 in the former Pagani Brothers Winery: a historic cellar dating back to 1906. This wine, however, is decidedly modern, with juicy cherry, raspberry and blackberry wrapped in supple tannins. It'll make a timeless partner for coq au vin, or pork loin with root vegetables. (Vintages panel, Jan. 2019)",750,13.5,California,USA,Kenwood Vineyards,8.0,D - Dry,Fruity,Medium-bodied,Pinot Noir,,
V530956,265.0,Kerr Cellars Reserve 2014,"The 2014 Reserve Proprietary Red doesn't have the structure of the 2013, but then few 2014s do. Nevertheless, what it lacks in structure and tannin it makes up for in its suppleness, wonderful succulence and fleshy mouthfeel. Dense purple, like its older sibling, with the blueberry and black raspberry notes and a flowery essence, this full-bodied, silky textured wine should drink beautifully for the next 15-20 years. Drink Date: 2016-2036.  Score - 95. (Robert Parker Jr., robertparker.com, Oct. 28, 2016)",750,14.8,California,USA,Cristie Kerr Wines Llc,4.0,XD - Extra Dry,,,Cabernet Sauvignon/Merlot,,
V515270,17.95,Kew Barrel Aged Gamay Noir 2016,"This is an intense take on Gamay that has a marvellous underlying character of smoke and old leather beneath the plum, fresh cherry, raspberry and strawberry fruit. Touches of dark chocolate and white pepper spice add even more depth and complexity. This will be great with roast duck. (Vintages panel, Sept. 2018)",750,13.0,Ontario,Canada,Kew Vineyard Est. Ltd,4.0,XD - Extra Dry,Fruity,Medium-bodied,Gamay,,
V367318,19.95,Kew Soldier's Grant 2016,"This 14 barrel blend is composed of 50% Cabernet Sauvignon, 35% Cabernet Franc and 15% Merlot with 15% of the wine seeing the dried grape process (aka: appassimento) lots of delicious flavours like tobacco, black cherry, red currant and spiced-plum - this could very well be the best Soldier's Grant to date - so stock up. Score - 4 Stars (out of 5). (Michael Pinkus, michaelpinkuswinereview.com, Sept. 20, 2018)",750,13.5,Ontario,Canada,Kew Vineyard Est. Ltd,4.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon/Cabernet Franc,,
V54742,250.0,Kilikanoon Attunga 1865 Shiraz 2010,"Very deep purple-black in color and redolent of creme de cassis, plum pudding, dark chocolate and dried mulberries with nuances of licorice, espresso and cedar, the full-bodied 2010 Attunga 1865 Shiraz is generously fruited with layers of black fruit plus a myriad of savory and spice flavors that are supported by firm, very finely grained tannins and lively acid. It finishes long with lingering herb and spice accents. Drink it now to 2024+.  Score - 97+. (Lisa Perrotti-Brown, MW, robertparker.com, April 29, 2014)",750,14.0,South Australia,Australia,Kilikanoon Wines,,XD - Extra Dry,,,Shiraz/Syrah,,
V675223,19.95,Kilikanoon Killerman's Run Cabernet Sauvignon 2016,"Deep, dark, dense colour, with a fairly oaky bouquet, the palate adding a slather of sweet, ripe berry flavours. It's dry and savoury, but also lush, with richness, density and fleshy extract to burn. A big, generous, solid wine with ageing potential. Outstanding value. Drink Date: 2018-2036.  Score - 92. (Huon Hooke, therealreview.com, Aug. 13, 2018)",750,14.0,South Australia,Australia,Kilikanoon Wines,3.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,,
V412189,19.95,Kilikanoon Killerman's Run Grenache/Shiraz/Mataro 2016,"94.5% Grenache, 3.5% Shiraz, 2% Mataro. Intense dark cherry and redcurrant aromas, herbaceous spicy vanilla notes. Bright cherry, dark winter berry palate, spicebox on lingering finish. Score - 90. (Decanter World Wine Awards, 2018)",750,14.5,South Australia,Australia,Kilikanoon Wines,4.0,XD - Extra Dry,Smooth,Full-bodied,Grenache/Syrah/Mourvèdre,,
V925453,19.95,Kilikanoon Killerman's Run Shiraz,"This Shiraz is Kilikanoon's idea of an entry-level wine. Some introduction! A hedonistic pleasure, it's plush with blackberry jam, cherry and toasted oak. A bold match for barbecued spare ribs, spicy sausage pizza or grilled hanger steaks.",750,14.0,South Australia,Australia,Kilikanoon Wines,6.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,,"['Short Ribs with Mushrooms', 'Rare Roast Beef with Niçoise Mayonnaise', 'Spicy Red Curried Beef with Spinach']"
V680967,19.95,Kim Crawford Merlot 2016,"So savoury and juicy! This New Zealand red wine made from cool-climate Merlot grapes offers so much pleasure in the glass. A robust, smooth New Zealand red wine, with fleshy black plums and some dark spice on the finish. Kim Crawford has that rare combination of being both popular with a wide swath of wine drinkers, and respected by even the pickiest connoisseurs. Finishes with black plum and a lick of spiced oak. Try it with grilled lamb or pork chops. Score - 92. (Natalie MacLean, nataliemaclean.com, March 17, 2018)",750,13.5,Hawke's Bay,New Zealand,Constellation Brands Inc. (New Zeal,5.0,XD - Extra Dry,Fruity,Medium-bodied,Merlot Blend,,
V626390,21.95,Kim Crawford Pinot Noir,"Food-friendly and a super value, this refreshing, cool-climate Pinot Noir from New Zealand offers classic flavours of black cherry and raspberry with earthy notes. Shines with a range of foods, such as pulled pork sandwiches, roasted chicken or salmon ceviche.",750,13.5,Marlborough,New Zealand,Constellation Brands Inc. (New Zeal,6.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,,"['Fragrant Slow-Braised Lamb Shoulder with Fingerling Potatoes', 'Tandoori Leg of Lamb with Cucumber Salsa and Mango Ginger Chutney', 'Currant-Glazed Duck Breast Raspberry-Chipotle Sauce']"
V447433,29.95,Kim Crawford Small Parcels Corner 50 Vineyard Merlot/Cabernet 2013,"Made from fruit grown in the Corner 50 vineyard located in the Bridge Pa Triangle wine district on the western side of the Heretaunga Plains of Hawke's Bay. Diverse soils of Ngatarawa Gravels, Takapau Silty-loam (free draining red metal of mixed alluvial and volcanic origin) work towards a Bordeaux kind of varietal character and charm. Red recreational fruit and ripe, ropey acidity interact together in this very spirited North Island red. A Hawke's Bay beauty with vivid and spirited energy. The oak is still very much in play but in no way on top. The cake factor is very low, the lushness happening in texture though not on the level of plush. Really good effort. Drink 2016-2018. Tasted April 2016. Score - 91. (Michael Godel, winealign.com, April 23, 2016)",750,14.0,Hawke's Bay,New Zealand,Constellation Brands Inc. (New Zeal,2.0,XD - Extra Dry,Smooth,Full-bodied,Merlot/Cabernet Sauvignon,,
V35337,29.95,Kim Crawford Small Parcels Rise & Shine Pinot Noir 2014,"Creamy, with accents of baking spices and vanilla bean to the ripe black cherry core. Toast and cocoa details linger on the finish. Drink now through 2026. Score - 90. (MaryAnn Worobiec, winespectator.com, Oct. 31, 2016)",750,14.0,Central Otago,New Zealand,Constellation Brands Inc. (Us),6.0,D - Dry,Fruity,Medium-bodied,Pinot Noir,,
L881714,39.05,Kindeli Tinto 2018,"This wine is aged in old oak, stainless and amphora vessels with no fining, filtration or additives. Juicy, fruity notes with a dry and medium body.",750,12.0,,New Zealand,Alex Craighead Wines Ltd.,,,,,Pinot Noir/Syrah,,
L557404,12.2,Kings of Hearts Red 2017,"Ruby red colour, aromas of red berries with a hint of sweet spices. Well-rounded with soft tannins and pleasant finish. Wine with a quite good volume, well-structured, with a strong personality. An excellent match roasted meats, braised meat casserole, traditional pies and pasta in the oven.",750,13.0,,Greece,Nico Lazaridis W.I.A.C. S.A. W,,,,,Cabernet Sauvignon/Merlot,,
V553628,151.0,Kinsella Estates Spencer Vineyard Cabernet Sauvignon 2014,"A blend of 92% Cabernet Sauvignon and 8% Petit Verdot, with 345 cases produce[d], the 2014 Cabernet Sauvignon Spencer Vineyard is equally impressive, exhibiting more graphite notes along with licorice, underbrush and copious quantities of blackcurrant and blackberry fruit. The wine is full-bodied, with sweet tannin (characteristic of all of these Kinsella Cabernet Sauvignons). Readers know that sometimes Dry Creek Cabernets can be rustic in their tannic framework, but that is not the case here. Drink Date: 2016-2041.  Score - 95. (Robert Parker Jr., robertparker.com, Oct. 28, 2016 )",750,14.4,California,USA,Kinsella Estates Llc,2.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon/Petit Verdot,,
V637017,195.0,Kinsella Jersey Boys Vineyard Cabernet Sauvignon 2014,"There are 645 cases of the 100% Cabernet Sauvignon 2014 Cabernet Sauvignon Jersey Boys Vineyard (named after the fact that the Broadway Musical 'Jersey Boys' was brought to the stage and screen by the owner of Kinsella). This wine and its siblings will do a lot to establish Dry Creek as more than another viticulture area better known for Zinfandel than Cabernet Sauvignon. This is a killer Cabernet Sauvignon with dazzling fruit levels and loads of loamy soil notes intermixed with black raspberry, blueberry and blackcurrant. The superripe and pure fruit hits the palate with a full-bodied crescendo. The wine offers up notes of underbrush, unsmoked cigar tobacco, pen ink and plenty of crème de cassis and blackberry. Drink it over the next 20-25 years. Drink Date: 2016-2041.  Score - 95. (Robert Parker Jr., robertparker.com, Oct. 28, 2016)",750,14.4,California,USA,Kinsella Estates Llc,3.0,XD - Extra Dry,,,Cabernet Sauvignon,,
L878249,47.4,Kir Yianni Diaporos 2016,"Diaporos has a deep red colour, almost blue, very different from the traditional Xinomavro. In the nose, the bouquet consists of ripe black fruit, plums, cigar box, black chocolate, golden tobacco, pepper. In the mouth one gets the well-constructed, sculpted tannins rooted in a dense layer of ripe fruit. This is a full-bodied wine, rich in ripe tannins with good acidity balanced by the quite high alcohol level. Under proper storage conditions this wine can be aged and enjoyed for up to 10-12 years and more.",750,14.0,Macedonia,Greece,Kir-Yianni S.A.,,,,,Xinomavro Blend,,
L293992,21.15,Kir Yianni Naoussa 2017,Made from hand harvested 100% Xinomavro and picked from selected vineyards in Naoussa this wine is light and aromatic with soft tannins.,750,14.0,Macedonia,Greece,Kir-Yianni S.A.,,,,,Xinomavro,,
L392175,15.2,Kir Yianni Paranga Red VDP Macedonia,"Deep ruby; aromas of cherry, plum, mulberry, chocolate and light floral notes; extra-dry, medium-bodied, intense flavours of cherry, plum, spice, vanilla with refreshing acidity and soft tannins.",750,13.5,Macedonia,Greece,Kir-Yianni,4.0,XD - Extra Dry,Fruity,Medium-bodied,Named Varietal Blends-Red,,"['Wild Mushroom Bisque with Truffle Oil', 'Crusty Lamb Tagine', 'Pomodoro Trattoria Meatballs with Pomodoro Tomato Sauce']"
L293786,34.1,Kir Yianni Ramnista 2015,"Made from 100% Xinomavro, Ramnista is ripe, rich, complex and intense. This wine has found its balance at elevated acidity and alcohol levels with robust tannins that create a long finish. Its concentrated bouquet of red fruit and pralines when young, evolves into hints of sundried tomato, black olive, truffle and sandalwood. A perfect match to lamb and game. Ramnista can age gracefully up to 15 years.",750,13.0,Macedonia,Greece,Kir-Yianni S.A.,,,,,Xinomavro,,
V373613,16.95,Kittling Ridge Baco Noir Barrel Aged 2012,,750,13.2,Ontario,Canada,Kittling Ridge Ltd.,5.0,XD - Extra Dry,,,Baco Noir,,
L452036,52.05,Klanis Cortona DOC Syrah 2013,,750,14.0,,Italy,Dal Cero F.Lli Soc. Agricola,,,,,Syrah Blend,,
L427467,36.6,Klein Constantia Estate Red 2014,"Treat your dinner party guests to this rhapsodic blend of Cabernet Sauvignon, Shiraz, Malbec and Petit Verdot. Delivers lush aromas of cherry, spice and tobacco leaf. A brilliantly smooth wine that unspools over a long fading finish.",750,14.0,,South Africa,Klein Constantia Estate + Anwi,,,,,Cabernet Sauvignon/Syrah,,
V10465,21.95,Klinker Brick Brickmason Red Blend,,750,15.9,,USA,Klinker Brick Winery Inc.,8.0,,Smooth,Full-bodied,Blend - Other,,
V575472,27.75,Klinker Brick Farrah Syrah 2014,"Charred oak aromas and flavors are paramount in this assertive, bold and tannic wine. By themselves the smoky, peppery aspects would make for a one-dimensional wine, but this one adds substantive, rich, blackberry-like fruit flavors underneath. The firm tannins call for pairing with a rib-eye steak or barbecue. Editors' Choice. Score - 90. (Jim Gordon, Wine Enthusiast, Aug. 2017)",750,14.9,California,USA,Klinker Brick Winery Inc.,6.0,XD - Extra Dry,Firm,Full-bodied,Shiraz/Syrah,,
V694356,49.95,Klinker Brick Marisa Vineyard Old Vine Zinfandel 2015,"Peppery, smoky aromas lead to ample ripe fruit flavors in this full-bodied and rather complex wine. It shows the influence of new oak in the lightly charred aroma and spicy meat accents on the palate. Score - 90. (Jim Gordon, Wine Enthusiast, July 1, 2018)",750,15.4,California,USA,Klinker Brick Winery Inc.,7.0,XD - Extra Dry,Smooth,Full-bodied,Zinfandel,,
